word,confidence,bbox
of.the,3.2920684814453125,"659,3316,785,3346"
Machinery,95.1895980834961,"16,3336,200,3363"
gardens,95.870849609375,"224,3337,360,3364"
has,95.870849609375,"384,3340,443,3363"
been,89.40943908691406,"466,3341,544,3367"
torn,89.40943908691406,"570,3344,640,3364"
down.,91.2275619506836,"665,3343,764,3367"
|,90.15550231933594,"784,3360,785,3370"
Its,96.01099395751953,"15,3364,62,3386"
uses,96.67601776123047,"80,3369,154,3387"
were,96.41602325439453,"171,3370,255,3388"
entirely,96.187957763671875,"272,3365,408,3394"
"architectural,",91.87408447265625,"424,3368,660,3394"
ry,44.718421936035156,"757,3383,761,3385"
It’s,92.42610168457031,"43,3421,102,3444"
a,92.20758056640625,"117,3415,137,3445"
mistake,92.20758056640625,"152,3422,289,3446"
about,95.416748046875,"305,3423,402,3447"
the,95.416748046875,"418,3424,472,3448"
French,96.38334655761719,"487,3425,611,3450"
building,76.72314453125,"626,3426,768,3452"
being,95.82514190673828,"15,3448,109,3475"
open.,96.00227355957031,"135,3454,221,3475"
without,96.757537841796875,"243,3449,377,3476"
red,95.4526596069336,"406,3452,461,3474"
tape.,94.214447021484375,"487,3452,571,3480"
The,96.149078369140625,"618,3454,684,3477"
fed,67.39137268066406,"713,3456,766,3479"
tape,96.54827117919922,"16,3476,89,3503"
is,96.28333282470703,"104,3476,130,3499"
in,96.49578094482422,"147,3476,177,3502"
place,95.6722183227539,"193,3476,282,3504"
"again,",94.6375732421875,"299,3478,402,3504"
lhe,31.597122192382812,"555,3480,619,3506"
aie,29.81531524658203,"723,3500,728,3502"
It,95.0766830444336,"44,3534,74,3558"
was,95.0766830444336,"90,3540,158,3559"
never,96.2776870727539,"175,3540,272,3559"
felt,96.60234069824219,"289,3536,348,3560"
what,91.90636444091797,"365,3538,452,3561"
a'superior,40.99809646606445,"468,3539,649,3566"
meth-_,0,"666,3536,785,3565"
od,96.36817932128906,"14,3562,53,3586"
Indian,94.991668701171875,"72,3562,183,3592"
women,95.82878112792969,"202,3569,322,3588"
have,96.58443450927734,"342,3565,424,3588"
of,96.70893096923828,"442,3565,477,3589"
carrying,96.07697296142578,"488,3568,642,3595"
babies,59.240386962890625,"658,3568,766,3593"
until,93.2271499633789,"14,3589,93,3613"
parents,93.2271499633789,"109,3592,238,3618"
attempted,96.17431640625,"254,3592,430,3620"
to,96.42311096191406,"445,3595,478,3617"
see,86.421051025390625,"497,3585,550,3624"
the,96.41382598876953,"561,3595,616,3618"
World's,59.91226577758789,"631,3595,766,3620"
Fair,96.04747009277344,"16,3618,91,3641"
and,96.3648910522461,"107,3617,170,3648"
carry,96.33292388916016,"186,3623,282,3649"
the,96.2110824584961,"299,3619,355,3643"
baby,96.36064910888672,"373,3620,456,3648"
along.,72.98393249511719,"473,3621,577,3649"
=),25.20977020263672,"640,3636,672,3654"
eae,3.9476318359375,"295,3643,334,3674"
Sa,46.18272399902344,"351,3643,456,3674"
|,46.02140808105469,"475,3643,484,3674"
3,35.07292938232422,"679,3656,740,3681"
Our,96.4539794921875,"43,3675,109,3699"
old,96.09980010986328,"126,3677,176,3701"
"friend,",95.70001983642578,"195,3675,307,3704"
the,93.24523162841797,"328,3676,382,3702"
"pawpaw,",92.0942611694336,"401,3684,553,3707"
adorns,94.55511474609375,"573,3680,690,3706"
ofa,39.68757247924805,"708,3670,785,3707"
corner,96.23411560058594,"13,3708,125,3727"
of,96.01569366455078,"137,3704,173,3727"
the,96.01569366455078,"186,3703,240,3728"
Cuban,96.57801055908203,"252,3705,366,3730"
house.,96.56554412841797,"383,3704,489,3730"
But,92.55553436279297,"522,3706,587,3736"
this,95.547149658203125,"602,3708,666,3733"
By:,9.3994903564453125,"676,3715,765,3761"
|,34.57469177246094,"780,3705,784,3744"
eee,40.67361831665039,"15,3737,86,3782"
is,96.8675537109375,"107,3731,134,3755"
from,95.624542236328125,"158,3731,240,3756"
the,96.699310302734375,"262,3732,320,3761"
country,96.687469482421875,"340,3735,476,3758"
"home,",96.0430679321289,"498,3736,599,3762"
Villa,95.92081451416016,"623,3736,707,3762"
de,96.63385772705078,"729,3737,767,3762"
"alma,",96.28913879394531,"43,3759,136,3786"
of,96.10765838623047,"164,3759,202,3789"
a,81.12943267822266,"221,3764,255,3784"
wealthy,81.12943267822266,"282,3760,423,3792"
Cuban,96.50294494628906,"451,3756,562,3788"
and,95.90135955810547,"592,3766,656,3790"
ft,60.86851501464844,"685,3765,710,3791"
‘is,26.056121826171875,"730,3766,785,3800"
‘called,90.92012023925781,"7,3786,115,3810"
the,96.753143310546875,"135,3786,190,3810"
papaya.,68.604644775390625,"210,3792,344,3818"
;,77.80867004394531,"404,3797,414,3821"
Smithly.,88.41158294677734,"44,3843,188,3872"
I,96.06954193115234,"227,3846,242,3869"
can’t,96.06954193115234,"264,3847,350,3876"
understand,96.22124481201172,"368,3848,564,3877"
why,96.5153579711914,"585,3850,658,3877"
there,96.066375732421875,"678,3850,766,3876"
are,95.7289047241211,"14,3876,68,3893"
50,54.111572265625,"85,3877,119,3894"
many,67.00470733642578,"136,3877,232,3898"
Statues,79.79631805419922,"251,3874,374,3897"
sprawling,94.00853729248047,"392,3876,564,3903"
about,96.22289276123047,"581,3875,679,3901"
face,80.08335876464844,"695,3880,766,3902"
downward.,87.278076171875,"0,3897,203,3924"
There,41.21906280517578,"239,3898,342,3922"
didn’t,82.47432708740234,"356,3900,455,3923"
used,95.58740997314453,"471,3902,549,3925"
to,95.35233306884766,"563,3904,598,3925"
be.,78.49906158447266,"611,3904,658,3928"
Jonesly.,89.345062255859375,"43,3923,181,3951"
Well»,15.865875244140625,"224,3924,325,3950"
there,94.68133544921875,"339,3927,429,3955"
didn’t,96.00122833251953,"451,3927,561,3955"
used,96.55326080322266,"574,3930,651,3954"
to,96.06922149658203,"675,3933,708,3955"
be,63.02555465698242,"728,3932,766,3955"
‘SO,67.74090576171875,"8,3957,50,3975"
much,95.28679656982422,"65,3951,160,3977"
appendicitis,96.21421813964844,"177,3953,386,3981"
as,96.0988998413086,"403,3960,441,3979"
there,95.22857666015625,"456,3954,545,3981"
lis,70.40968322753906,"558,3957,589,3985"
now.,89.58961486816406,"606,3963,690,3984"
:,31.3001708984375,"780,3956,784,3994"
:,38.44452667236328,"85,3983,87,3986"
pence,6.070320129394531,"301,3961,360,4005"
<,22.092811584472656,"374,3961,378,4005"
Seen,30.832305908203125,"389,3961,437,4005"
2s,38.006690979003906,"451,3961,477,4005"
f,32.828453063964844,"559,3987,561,3998"
‘sBigns,68.071441650390625,"12,4009,136,4036"
are,96.197357177734375,"171,4017,227,4036"
daily,96.197357177734375,"259,4012,347,4042"
growing,92.9723892211914,"381,4013,525,4044"
-bigger,90.96043395996094,"551,4016,668,4046"
and,96.78018951416016,"703,4010,764,4043"
fonder,49.89031219482422,"10,4011,129,4073"
on,95.54032135009766,"148,4045,189,4063"
The,95.4572982788086,"214,4040,281,4063"
Pike;,94.61346435546875,"305,4032,396,4076"
and,96.48970031738281,"426,4032,487,4076"
yet,96.49352264404297,"510,4046,567,4070"
there,96.701416015625,"592,4045,682,4070"
has,95.96968078613281,"707,4048,766,4070"
-been,91.87646484375,"1,4067,91,4089"
no,95.20050048828125,"114,4072,155,4089"
general,95.20050048828125,"173,4067,302,4102"
weakening.,78.06254577636719,"323,4069,518,4098"
of,96.53751373291016,"531,4071,567,4095"
the,96.91120910644531,"587,4072,641,4096"
public.,46.14878845214844,"662,4075,785,4101"
eyesight.,92.94310760498047,"13,4089,166,4136"
|,56.946754455566406,"404,4097,409,4104"
ae,48.71559143066406,"37,4146,72,4207"
‘would,96.47288513183594,"89,4150,196,4177"
save,74.75868225097656,"219,4158,297,4177"
brain,96.87281799316406,"317,4154,408,4178"
fag,95.9107666015625,"431,4155,489,4184"
not,95.8495864868164,"508,4158,572,4187"
to,95.8495864868164,"584,4158,618,4182"
vnile,0,"634,4106,765,4214"
what,96.91988372802734,"16,4181,102,4203"
pictures,96.38114166259766,"121,4181,258,4210"
mean;,95.91100311279297,"278,4186,383,4207"
perhaps,95.79537200927734,"402,4183,540,4213"
some,95.63856506347656,"554,4189,644,4213"
of,95.63856506347656,"662,4187,696,4209"
the,96.12903594970703,"714,4189,767,4210"
artists,96.56382751464844,"13,4207,126,4231"
who,96.4359359741211,"151,4208,222,4231"
painted,96.08338928222656,"247,4208,376,4239"
them,96.17724609375,"403,4210,490,4235"
would,96.54621887207031,"512,4210,616,4238"
like,95.90277862548828,"642,4213,706,4237"
to,96.47017669677734,"733,4216,765,4243"
"know,",96.35650634765625,"13,4234,113,4260"
tao.,8.2357177734375,"136,4235,207,4257"
:,20.357864379882812,"418,4258,420,4260"
i,50.05791473388672,"570,4261,599,4271"
>,32.29411315917969,"16,4285,23,4313"
Delivery,94.57757568359375,"46,4282,194,4310"
Sis,41.09492492675781,"237,4280,285,4340"
Sage,27.324920654296875,"303,4288,367,4336"
have,82.82167053222656,"410,4286,493,4311"
finally,82.82167053222656,"536,4287,646,4315"
been’,83.42132568359375,"691,4289,782,4316"
‘Bhut,68.95831298828125,"0,4311,90,4341"
out,96.29363250732422,"120,4315,174,4335"
of,95.992034912109375,"204,4312,240,4335"
the,96.7012939453125,"268,4313,323,4336"
Fair,96.230621337890625,"350,4312,428,4344"
grounds,95.70377349853516,"454,4314,600,4349"
until,58.53572463989258,"625,4307,706,4353"
11,49.38250732421875,"728,4317,768,4341"
